Date-hour,Month,Day,Hour,G(h),Temperature
20130722-0200,07,22,02,0,21.98
20130722-0300,07,22,03,0,21.61
20130722-0400,07,22,04,0,21.23
20130722-0500,07,22,05,0,20.39
20130722-0600,07,22,06,129,20.47
20130722-0700,07,22,07,322,22.96
20130722-0800,07,22,08,522,25.36
20130722-0900,07,22,09,699,27.36
20130722-1000,07,22,10,845,29.1
20130722-1100,07,22,11,942,30.24
20130722-1200,07,22,12,968,31.16
20130722-1300,07,22,13,955,32
20130722-1400,07,22,14,894,32.44
20130722-1500,07,22,15,736,32.8
20130722-1600,07,22,16,616,32.96
20130722-1700,07,22,17,403,32.81
20130722-1800,07,22,18,184,32.19
20130722-1900,07,22,19,6,31.73
20130722-2000,07,22,20,0,30.31
20130722-2100,07,22,21,0,28.83
20130722-2200,07,22,22,0,27.44
20130722-2300,07,22,23,0,26.32
20130723-0000,07,23,00,0,25.47
20130723-0100,07,23,01,0,24.71
20130723-0200,07,23,02,0,24.9
20130723-0300,07,23,03,0,23.43
20130723-0400,07,23,04,0,22.8
20130723-0500,07,23,05,0,22.21
20130723-0600,07,23,06,135,21.79
20130723-0700,07,23,07,313,23.72
20130723-0800,07,23,08,514,25.99
20130723-0900,07,23,09,697,28.16
20130723-1000,07,23,10,842,29.63
20130723-1100,07,23,11,889,30.91
20130723-1200,07,23,12,79,31.94
20130723-1300,07,23,13,853,32.42
20130723-1400,07,23,14,853,33.2
20130723-1500,07,23,15,644,33.32
20130723-1600,07,23,16,505,33.22
20130723-1700,07,23,17,36,32.8
20130723-1800,07,23,18,187,32.14
20130723-1900,07,23,19,29,30.94
20130723-2000,07,23,20,0,29.37
20130723-2100,07,23,21,0,28.6
20130723-2200,07,23,22,0,26.86
20130723-2300,07,23,23,0,25.68
20130724-0000,07,24,00,0,24.13
20130724-0100,07,24,01,0,22.83
20130724-0200,07,24,02,0,21.9
20130724-0300,07,24,03,0,21.5
20130724-0400,07,24,04,0,20.99
20130724-0500,07,24,05,0,20.45
20130724-0600,07,24,06,128,20.64
20130724-0700,07,24,07,326,22.43
20130724-0800,07,24,08,524,25.94
20130724-0900,07,24,09,703,28.31
20130724-1000,07,24,10,85,30.15
20130724-1100,07,24,11,943,31.49
20130724-1200,07,24,12,98,32.62
20130724-1300,07,24,13,967,33.54
20130724-1400,07,24,14,89,34.17
20130724-1500,07,24,15,762,34.54
20130724-1600,07,24,16,59,34.58
